Timestamp (ms),Electrode 1,Electrode 2,Electrode 3,Electrode 4,
1490294588934,842.2299353522726,835.650013982333,857.0347584346367,866.9046404895462
1490294588934,834.0050336398481,825.7801319274236,835.650013982333,863.6146798045764
1490294588934,832.3600532973632,829.0700926123933,842.2299353522726,858.6797387771217
1490294588934,835.650013982333,832.3600532973632,838.9399746673027,858.6797387771217
1490294588934,838.9399746673027,829.0700926123933,834.0050336398481,855.3897780921519
1490294588934,842.2299353522726,832.3600532973632,845.5198960372425,852.0998174071821
1490294588935,847.1648763797273,835.650013982333,845.5198960372425,848.8098567222122
1490294588935,835.650013982333,829.0700926123933,843.8749156947575,855.3897780921519
1490294588935,825.7801319274236,832.3600532973632,842.2299353522726,852.0998174071821
1490294588935,830.7150729548782,829.0700926123933,837.2949943248179,857.0347584346367
1490294588935,825.7801319274236,829.0700926123933,838.9399746673027,852.0998174071821
1490294588935,827.4251122699085,832.3600532973632,843.8749156947575,850.4548370646971
1490294588935,819.200210557484,824.1351515849386,842.2299353522726,850.4548370646971
1490294588936,825.7801319274236,829.0700926123933,840.5849550097877,845.5198960372425
1490294588936,827.4251122699085,825.7801319274236,842.2299353522726,847.1648763797273
1490294589001,825.7801319274236,822.4901712424537,837.2949943248179,843.8749156947575
1490294589001,819.200210557484,820.8451908999688,838.9399746673027,848.8098567222122
1490294589001,817.555230214999,822.4901712424537,847.1648763797273,853.744797749667
1490294589001,824.1351515849386,825.7801319274236,847.1648763797273,852.0998174071821
1490294589002,822.4901712424537,825.7801319274236,842.2299353522726,847.1648763797273
1490294589002,827.4251122699085,820.8451908999688,838.9399746673027,840.5849550097877
1490294589002,827.4251122699085,819.200210557484,837.2949943248179,845.5198960372425
1490294589002,825.7801319274236,829.0700926123933,850.4548370646971,843.8749156947575
1490294589002,834.0050336398481,832.3600532973632,850.4548370646971,845.5198960372425
1490294589002,834.0050336398481,830.7150729548782,840.5849550097877,845.5198960372425
1490294589002,824.1351515849386,825.7801319274236,835.650013982333,842.2299353522726
1490294589002,824.1351515849386,832.3600532973632,840.5849550097877,847.1648763797273
1490294589002,830.7150729548782,834.0050336398481,838.9399746673027,843.8749156947575
1490294589003,834.0050336398481,835.650013982333,843.8749156947575,842.2299353522726
1490294589003,834.0050336398481,835.650013982333,843.8749156947575,842.2299353522726
1490294589003,834.0050336398481,835.650013982333,845.5198960372425,840.5849550097877
1490294589003,832.3600532973632,832.3600532973632,838.9399746673027,838.9399746673027
1490294589072,830.7150729548782,834.0050336398481,840.5849550097877,843.8749156947575
1490294589072,829.0700926123933,835.650013982333,835.650013982333,840.5849550097877
1490294589072,840.5849550097877,838.9399746673027,835.650013982333,842.2299353522726
1490294589072,837.2949943248179,835.650013982333,838.9399746673027,842.2299353522726
1490294589072,827.4251122699085,832.3600532973632,838.9399746673027,840.5849550097877
1490294589072,835.650013982333,830.7150729548782,837.2949943248179,847.1648763797273
1490294589073,835.650013982333,838.9399746673027,842.2299353522726,843.8749156947575
1490294589073,834.0050336398481,832.3600532973632,843.8749156947575,843.8749156947575
1490294589073,827.4251122699085,834.0050336398481,847.1648763797273,842.2299353522726
1490294589073,829.0700926123933,822.4901712424537,837.2949943248179,845.5198960372425
1490294589073,834.0050336398481,825.7801319274236,837.2949943248179,843.8749156947575
1490294589073,840.5849550097877,840.5849550097877,847.1648763797273,847.1648763797273
1490294589073,834.0050336398481,825.7801319274236,838.9399746673027,853.744797749667
1490294589074,827.4251122699085,834.0050336398481,840.5849550097877,848.8098567222122
1490294589074,815.9102498725141,825.7801319274236,835.650013982333,852.0998174071821
1490294589074,827.4251122699085,830.7150729548782,845.5198960372425,842.2299353522726
1490294589142,824.1351515849386,832.3600532973632,850.4548370646971,832.3600532973632
1490294589142,810.9753088450593,830.7150729548782,848.8098567222122,827.4251122699085
1490294589142,810.9753088450593,824.1351515849386,837.2949943248179,822.4901712424537
1490294589142,810.9753088450593,824.1351515849386,837.2949943248179,822.4901712424537
1490294589209,817.555230214999,820.8451908999688,830.7150729548782,820.8451908999688
1490294589209,827.4251122699085,825.7801319274236,842.2299353522726,832.3600532973632
1490294589209,830.7150729548782,829.0700926123933,850.4548370646971,845.5198960372425
1490294589210,829.0700926123933,822.4901712424537,842.2299353522726,838.9399746673027
1490294589210,832.3600532973632,817.555230214999,840.5849550097877,838.9399746673027
1490294589210,825.7801319274236,822.4901712424537,840.5849550097877,838.9399746673027
1490294589210,825.7801319274236,825.7801319274236,847.1648763797273,843.8749156947575
1490294589211,830.7150729548782,825.7801319274236,838.9399746673027,838.9399746673027
1490294589211,842.2299353522726,832.3600532973632,847.1648763797273,837.2949943248179
1490294589211,843.8749156947575,832.3600532973632,847.1648763797273,845.5198960372425
1490294589211,837.2949943248179,829.0700926123933,838.9399746673027,843.8749156947575
1490294589211,837.2949943248179,825.7801319274236,840.5849550097877,843.8749156947575
1490294589211,834.0050336398481,830.7150729548782,840.5849550097877,837.2949943248179
1490294589212,848.8098567222122,829.0700926123933,843.8749156947575,845.5198960372425
1490294589325,830.7150729548782,827.4251122699085,842.2299353522726,837.2949943248179
1490294589325,835.650013982333,829.0700926123933,845.5198960372425,842.2299353522726
1490294589326,840.5849550097877,829.0700926123933,847.1648763797273,840.5849550097877
1490294589326,829.0700926123933,827.4251122699085,847.1648763797273,848.8098567222122
1490294589327,827.4251122699085,827.4251122699085,848.8098567222122,853.744797749667
1490294589327,829.0700926123933,824.1351515849386,843.8749156947575,848.8098567222122
1490294589327,830.7150729548782,824.1351515849386,842.2299353522726,845.5198960372425
